t,PacPV,Pbat,PacGrid,PacHome,IBat,TBat,VBat,SoC,SoH,FreqIn,FreqOut,nCicli
2025-04-11 03:38:00,0.0,0.0,4934.14,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:39:00,13.8966,0.0,4958.02,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:40:00,17.7895,0.0,4888.74,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:41:00,0.0,0.0,4895.71,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:42:00,0.0,0.0,4936.82,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:43:00,8.06897,0.0,4951.36,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:44:00,23.2632,0.0,4962.04,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:45:00,0.0,0.0,4974.02,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:46:00,0.0,0.0,4991.12,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:47:00,2.2807,0.0,4888.65,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:48:00,26.0,0.0,4574.88,0.0,0.0,22.7,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:49:00,3.19298,0.0,4609.35,0.0,0.0,22.7,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:50:00,0.0,0.0,4600.05,0.0,0.0,22.7,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:51:00,0.0,0.0,4624.07,0.0,0.0,22.7,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:52:00,21.9655,0.0,4588.34,0.0,0.0,22.7,53.25,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:53:00,9.41379,0.0,4640.14,0.0,0.0,22.7,53.24,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:54:00,0.0,0.0,4701.42,0.0,0.0,22.7,53.23,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:55:00,0.896552,0.0,4710.95,0.0,0.0,22.7,53.22,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:56:00,26.0,0.0,4663.65,0.0,0.0,22.7,53.21,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:57:00,4.93103,0.0,4652.36,0.0,0.0,22.7,53.2,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:58:00,0.0,0.0,4165.66,0.0,0.0,22.7,53.18,100.0,99.0,0.0,0.0,481.0
2025-04-11 03:59:00,0.0,0.0,3910.14,0.0,0.0,22.7,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:00:00,21.069,0.0,3886.76,0.0,0.0,22.7,53.16,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:01:00,10.0351,0.0,3991.53,0.0,0.0,22.7,53.15,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:02:00,0.0,0.0,4216.72,0.0,0.0,22.7,53.14,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:03:00,0.0,0.0,4288.62,0.0,0.0,22.6,53.14,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:04:00,15.5088,0.0,4319.72,0.0,0.0,22.6,53.13,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:05:00,16.1379,0.0,4209.5,0.0,0.0,22.6,53.13,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:06:00,0.0,0.0,4252.39,0.0,0.0,22.6,53.13,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:07:00,0.0,0.0,4250.38,0.0,0.0,22.6,53.14,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:08:00,8.66667,0.0,4723.67,0.0,0.0,22.6,53.14,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:09:00,22.8621,0.0,4615.22,0.0,0.0,22.6,53.16,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:10:00,0.0,0.0,4572.07,0.0,0.0,22.6,53.16,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:11:00,0.0,0.0,4599.84,0.0,0.0,22.6,53.16,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:12:00,2.24138,0.0,4599.74,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:13:00,26.0,0.0,4561.65,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:14:00,3.58621,0.0,4575.79,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:15:00,0.0,0.0,4604.22,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:16:00,0.0,0.0,4685.72,0.0,0.0,22.6,53.18,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:17:00,21.5172,0.0,4715.38,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:18:00,10.0351,0.0,4734.23,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:19:00,0.0,0.0,4696.64,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:20:00,0.0,0.0,3793.24,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:21:00,15.0526,0.0,4088.16,0.0,0.0,22.6,53.16,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:22:00,16.5862,0.0,4137.36,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:23:00,0.0,0.0,4271.28,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:24:00,0.0,0.0,4306.64,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:25:00,8.21053,0.0,4334.21,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:26:00,23.3103,0.0,4335.48,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:27:00,0.0,0.0,4312.31,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:28:00,0.0,0.0,4228.51,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:29:00,1.7931,0.0,4680.9,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:30:00,26.0,0.0,4635.28,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:31:00,4.03448,0.0,4541.55,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:32:00,0.0,0.0,4587.53,0.0,0.0,22.6,53.17,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:33:00,0.0,0.0,4575.48,0.0,0.0,22.6,53.18,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:34:00,21.069,0.0,4588.09,0.0,0.0,22.6,53.21,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:35:00,10.4912,0.0,4510.0,0.0,0.0,22.5,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:36:00,0.0,0.0,4803.67,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:37:00,0.0,0.0,4989.93,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:38:00,14.1404,0.0,5032.58,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:39:00,17.0345,0.0,5011.74,0.0,0.0,22.5,53.31,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:40:00,0.0,0.0,4937.74,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:41:00,0.0,0.0,4963.22,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:42:00,7.29825,0.0,4932.67,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:43:00,24.2069,0.0,4901.95,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:44:00,0.0,0.0,4314.72,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:45:00,0.0,0.0,4491.78,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:46:00,0.896552,0.0,4601.84,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:47:00,26.0,0.0,4726.26,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:48:00,4.93103,0.0,4689.16,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:49:00,0.0,0.0,4786.21,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:50:00,0.0,0.0,4775.24,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:51:00,21.4386,0.0,4414.3,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:52:00,9.86207,0.0,4442.24,0.0,0.0,22.5,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:53:00,0.0,0.0,4388.4,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:54:00,0.0,0.0,4293.44,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:55:00,16.5862,0.0,4377.16,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:56:00,14.7931,0.0,4349.1,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:57:00,0.0,0.0,4364.39,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:58:00,0.0,0.0,4366.07,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 04:59:00,10.4912,0.0,4607.49,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:00:00,21.069,0.0,4661.93,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:01:00,0.0,0.0,4627.0,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:02:00,0.0,0.0,4627.95,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:03:00,4.03448,0.0,4563.84,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:04:00,26.0,0.0,4545.82,0.0,0.0,22.5,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:05:00,1.34483,0.0,4610.26,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:06:00,0.0,0.0,4622.84,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:07:00,7.62069,0.0,4649.1,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:08:00,22.8621,0.0,3985.26,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:09:00,0.0,0.0,4204.56,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:10:00,0.0,0.0,4193.29,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:11:00,2.2807,0.0,4176.14,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:12:00,26.0,0.0,4067.03,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:13:00,3.13793,0.0,4070.76,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:14:00,0.0,0.0,4283.33,0.0,0.0,22.4,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:15:00,0.0,0.0,4456.67,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:16:00,21.8947,0.0,4537.84,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:17:00,9.86207,0.0,4540.52,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:18:00,0.0,0.0,4491.74,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:19:00,0.0,0.0,4627.84,0.0,0.0,22.4,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:20:00,15.2414,0.0,4605.53,0.0,0.0,22.4,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:21:00,15.9649,0.0,4574.53,0.0,0.0,22.4,53.26,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:22:00,0.0,0.0,4640.05,0.0,0.0,22.4,53.26,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:23:00,0.0,0.0,4639.31,0.0,0.0,22.4,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:24:00,12.3158,0.0,4882.51,0.0,0.0,22.4,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:25:00,19.2759,0.0,5235.34,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:26:00,0.0,0.0,8532.61,0.0,0.0,22.4,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:27:00,0.0,0.0,10623.4,0.0,0.0,22.4,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:28:00,14.5965,0.0,10645.4,0.0,0.0,22.4,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:29:00,17.0345,0.0,10657.2,0.0,0.0,22.4,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:30:00,0.0,0.0,10674.9,0.0,0.0,22.4,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:31:00,0.0,0.0,10651.1,0.0,0.0,22.4,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:32:00,22.4138,0.0,10883.6,0.0,0.0,22.4,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:33:00,9.12281,0.0,10972.6,0.0,0.0,22.4,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:34:00,0.0,0.0,10986.0,0.0,0.0,22.4,53.31,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:35:00,5.47368,0.0,10949.1,0.0,0.0,22.4,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:36:00,45.431,0.0,10882.3,0.0,0.0,22.4,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:37:00,123.404,0.0,10792.5,0.0,0.0,22.4,53.26,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:38:00,156.19,0.0,10745.6,0.0,0.0,22.4,53.25,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:39:00,178.931,0.0,10794.2,0.0,0.0,22.4,53.24,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:40:00,197.561,0.0,10193.9,0.0,0.0,22.4,53.24,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:41:00,209.293,0.0,10587.5,0.0,0.0,22.4,53.25,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:42:00,228.246,0.0,10577.7,0.0,0.0,22.3,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:43:00,264.0,0.0,10577.1,0.0,0.0,22.3,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:44:00,285.842,0.0,10657.1,0.0,0.0,22.3,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:45:00,310.414,0.0,10787.6,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:46:00,348.123,0.0,10496.8,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:47:00,402.207,0.0,9618.12,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:48:00,467.07,0.0,8770.79,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:49:00,534.172,0.0,8683.26,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:50:00,591.579,0.0,8684.77,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:51:00,629.759,0.0,8660.78,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:52:00,678.93,0.0,7973.79,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:53:00,749.052,0.0,7940.24,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:54:00,822.526,0.0,7900.61,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:55:00,877.586,0.0,7494.28,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:56:00,937.368,0.0,7445.79,0.0,0.0,22.3,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:57:00,993.638,0.0,7453.34,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:58:00,1045.98,0.0,7466.79,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 05:59:00,1105.69,0.0,7487.03,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:00:00,1167.49,0.0,7466.82,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:01:00,1218.98,0.0,7467.9,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:02:00,1260.91,0.0,7487.33,0.0,0.0,22.3,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:03:00,1299.97,0.0,7648.24,0.0,0.0,22.3,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:04:00,1349.09,0.0,7608.6,0.0,0.0,22.3,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:05:00,1439.9,0.0,7654.41,0.0,0.0,22.3,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:06:00,1502.36,0.0,7630.5,0.0,0.0,22.3,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:07:00,1550.89,0.0,7532.6,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:08:00,1623.47,0.0,7446.36,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:09:00,1715.79,0.0,7485.23,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:10:00,1779.66,0.0,7468.81,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:11:00,1846.37,0.0,7366.91,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:12:00,1918.02,0.0,7161.88,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:13:00,1968.58,0.0,7264.89,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:14:00,2028.0,0.0,7342.86,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:15:00,2087.95,0.0,7359.72,0.0,0.0,22.3,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:16:00,2148.93,0.0,7379.91,0.0,0.0,22.3,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:17:00,2186.51,0.0,7357.93,0.0,0.0,22.3,53.34,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:18:00,2210.6,0.0,7232.71,0.0,0.0,22.3,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:19:00,2335.23,0.0,7451.65,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:20:00,2361.62,0.0,7462.81,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:21:00,2539.74,0.0,7361.51,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:22:00,2623.16,0.0,7464.98,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:23:00,2667.55,0.0,7472.4,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:24:00,2595.25,0.0,7462.25,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:25:00,2629.22,0.0,7540.03,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:26:00,2546.75,0.0,7500.72,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:27:00,2549.24,0.0,7571.03,0.0,0.0,22.3,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:28:00,2707.23,0.0,7544.88,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:29:00,2869.69,0.0,7553.28,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:30:00,3124.18,0.0,7573.05,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:31:00,3354.22,0.0,7585.6,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:32:00,3552.07,0.0,7709.72,0.0,0.0,22.3,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:33:00,3716.67,0.0,7827.09,0.0,0.0,22.3,53.31,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:34:00,3819.37,0.0,7729.84,0.0,0.0,22.3,53.31,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:35:00,3919.47,0.0,7838.34,0.0,0.0,22.3,53.3,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:36:00,4037.61,0.0,7635.25,0.0,0.0,22.3,53.29,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:37:00,4156.71,0.0,8149.71,0.0,0.0,22.2,53.28,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:38:00,4254.46,0.0,8098.19,0.0,0.0,22.3,53.27,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:39:00,4365.1,0.0,8074.05,0.0,0.0,22.2,53.26,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:40:00,4441.5,0.0,7942.05,0.0,0.0,22.2,53.25,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:41:00,4553.74,0.0,8097.65,0.0,0.0,22.2,53.24,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:42:00,4676.98,0.0,8012.28,0.0,0.0,22.2,53.23,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:43:00,4756.93,0.0,7911.93,0.0,0.0,22.2,53.22,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:44:00,4846.71,0.0,7569.64,0.0,0.0,22.2,53.21,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:45:00,4945.26,0.0,7831.07,0.0,0.0,22.2,53.21,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:46:00,5000.62,0.0,7888.05,0.0,0.0,22.2,53.21,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:47:00,5126.68,0.0,7876.61,0.0,0.0,22.2,53.24,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:48:00,5211.31,0.0,7737.98,0.0,0.0,22.2,53.31,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:49:00,5315.0,0.0,7726.09,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:50:00,5513.93,0.0,7709.98,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:51:00,5623.44,0.0,7929.74,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:52:00,5725.41,0.0,7722.28,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:53:00,5825.67,0.0,7722.07,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:54:00,5977.59,0.0,7696.98,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:55:00,6124.02,0.0,7693.6,0.0,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:56:00,6310.57,0.0,7702.17,0.0,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:57:00,6489.83,0.0,7705.78,0.0,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:58:00,6685.89,0.0,7898.86,0.0,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 06:59:00,6755.91,0.0,7798.74,0.0,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:00:00,7061.84,0.0,7292.74,0.824561,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:01:00,7165.0,0.0,7076.38,43.4138,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:02:00,7317.12,0.0,7099.91,145.421,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:03:00,7537.14,0.0,6768.22,697.862,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:04:00,7770.35,0.0,7125.68,556.965,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:05:00,7920.86,0.0,7324.41,522.224,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:06:00,7955.0,0.0,7417.58,518.491,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:07:00,8201.19,0.0,7420.12,699.052,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:08:00,8355.18,0.0,7434.11,840.719,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:09:00,8498.36,0.0,7453.17,964.879,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:10:00,8584.58,0.0,7495.74,1018.77,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:11:00,8770.93,0.0,7478.72,1219.52,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:12:00,8934.42,0.0,7421.3,1435.53,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:13:00,9117.12,0.0,7292.5,1745.03,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:14:00,9241.81,0.0,7389.93,1774.81,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:15:00,9389.43,0.0,7383.78,1925.38,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:16:00,9551.28,0.0,7076.91,2391.5,0.0,22.2,53.32,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:17:00,9758.42,0.0,7381.75,2292.61,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:18:00,9944.48,0.0,7383.31,2478.81,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
2025-04-11 07:19:00,10118.2,0.0,6980.7,3061.61,0.0,22.2,53.33,100.0,99.0,0.0,0.0,481.0
